,Unnamed: 0,id,author_id,text,retweets,permalink,date,formatted_date,favorites,mentions,hashtags,geo,urls,search_hashtags,location,text_clean,tb_sentiment_polarity,tb_sentiment_subjectivity,textBlob_sentiment,vader_compound,vader_pos,vader_neg,vader_neu,V_Sentiment
24605,24605,1.18574e+18,8.1e+17,"#ClimateChange was mentioned at least 4 times today during speeches at the the #BerniesBack Rally. Every time, a spontaneous chant of “#GreenNewDeal” would erupt from the crowd. Give the ppl what they want! Listen as the crowd responds to @AOC’s call for environmental justice:",25,https://twitter.com/jnmedina8989/status/1185736551197753344,2019-10-20 01:56:38+00:00,Sun Oct 20 01:56:38 +0000 2019,70,@AOC,#ClimateChange #BerniesBack #GreenNewDeal,,,#climatechange,"Florida, USA",ClimateChange was mentioned at least 4 times today during speeches at the the BerniesBack Rally Every time a spontaneous chant of “GreenNewDeal” would erupt from the crowd Give the ppl what they want Listen as the crowd responds to AOC’s call for environmental justice,0.15,0.65,positive,0.5719,0.105,0.0,0.895,Positive
24674,24674,1.18341e+18,1.09e+18,@AOC tries #ScaringKids they've got 12yrs LEFT Now EMOTIONAL ATTACK GOV'T RUN #GREENNEWDEAL ISN'T World's SAVIOR #CLIMATECHANGE INVENTION LIKE #SolarBlinds &amp; Windows #SolarRoads #AlgaeCO2CarbonFibers create Steel-like BEAMS light as ALUMINUM #CO2Scrubbers #SuperCapacitorBattery https://twitter.com/OnlyGod4ever/status/1183238308022800385,1,https://twitter.com/moderateRepand1/status/1183405002532016128,2019-10-13 15:31:53+00:00,Sun Oct 13 15:31:53 +0000 2019,1,@AOC,#ScaringKids #GREENNEWDEAL #CLIMATECHANGE #SolarBlinds #SolarRoads #AlgaeCO2CarbonFibers #CO2Scrubbers #SuperCapacitorBattery,,https://twitter.com/OnlyGod4ever/status/1183238308022800385,#climatechange,"Florida, USA",AOC tries ScaringKids theyve got 12yrs LEFT Now EMOTIONAL ATTACK GOVT RUN GREENNEWDEAL ISNT Worlds SAVIOR CLIMATECHANGE INVENTION LIKE SolarBlinds amp Windows SolarRoads AlgaeCO2CarbonFibers create Steellike BEAMS light as ALUMINUM CO2Scrubbers SuperCapacitorBattery ,0.07500000000000001,0.4375,positive,0.4278,0.19399999999999998,0.09699999999999999,0.7090000000000001,Positive
24713,24713,1.18244e+18,482149698.0,"“Greta is the spark, but we are the wildfires,” Naomi Klein says, quoting Friday strikers in Great Britain. @MothersOutFront we are wildfires raging for our children. #ClimateChange #ClimateCrisis @billmckibben @AOC",2,https://twitter.com/MelissaLudtke/status/1182439890652413953,2019-10-10 23:36:53+00:00,Thu Oct 10 23:36:53 +0000 2019,2,@MothersOutFront @billmckibben @AOC,#ClimateChange #ClimateCrisis,,,#climatechange,"Florida, USA",“Greta is the spark but we are the wildfires” Naomi Klein says quoting Friday strikers in Great Britain MothersOutFront we are wildfires raging for our children ClimateChange ClimateCrisis billmckibben AOC,0.8,0.75,positive,0.1531,0.179,0.16399999999999998,0.657,Positive
24766,24766,1.1809e+18,1.07e+18,"@algore, @AOC, @BernieSanders ... Finally!!! THE solution to #ClimateChange has been discovered!!! #flamboyant #homosexual #twerking Congratulations to the #leftwing #scientists on their amazing #ClimateChange discovery! I feel cooler already! ",0,https://twitter.com/realjohnstontu1/status/1180896414618066946,2019-10-06 17:23:39+00:00,Sun Oct 06 17:23:39 +0000 2019,0,@algore @AOC @BernieSanders,#ClimateChange #flamboyant #homosexual #twerking #leftwing #scientists #ClimateChange,,https://twitter.com/BreitbartNews/status/1176223216215494664,#climatechange,"Florida, USA",algore AOC BernieSanders  Finally THE solution to ClimateChange has been discovered flamboyant homosexual twerking Congratulations to the leftwing scientists on their amazing ClimateChange discovery I feel cooler already ,0.30000000000000004,0.95,positive,0.875,0.294,0.0,0.706,Positive
25160,25160,1.1765e+18,7.2e+17,Exactly. Enough with the #LiberalHypocrisy what about safest energy there is? #NuclearEnergy ? Can’t get any more #zero #emissions than that! @AOC @HouseDemocrats #ClimateChange @NEI @GregNorberg @ppapoker,0,https://twitter.com/loum3282360/status/1176501862603902977,2019-09-24 14:21:17+00:00,Tue Sep 24 14:21:17 +0000 2019,0,@AOC @HouseDemocrats @NEI @GregNorberg @ppapoker,#LiberalHypocrisy #NuclearEnergy #zero #emissions #ClimateChange,,https://twitter.com/Liz_Wheeler/status/1176287157314437121,#climatechange,"Florida, USA",Exactly Enough with the LiberalHypocrisy what about safest energy there is NuclearEnergy  Can’t get any more zero emissions than that AOC HouseDemocrats ClimateChange NEI GregNorberg ppapoker,0.25,0.5,positive,0.5859,0.16699999999999998,0.0,0.833,Positive
25719,25719,1.17483e+18,2352572952.0,Join your @activistwonk tomorrow at ~11:30 EST for the #ClimateChange march with Team @AOC and @GretaThunberg tomorrow—live from #NYC!,0,https://twitter.com/activistwonk/status/1174832770968903681,2019-09-19 23:48:54+00:00,Thu Sep 19 23:48:54 +0000 2019,1,@activistwonk @AOC @GretaThunberg,#ClimateChange #NYC,,https://www.nytimes.com/2019/09/16/nyregion/youth-climate-strike-nyc.html,#climatechange,"Florida, USA",Join your activistwonk tomorrow at 1130 EST for the ClimateChange march with Team AOC and GretaThunberg tomorrow—live from NYC,0.0,0.0,positive,0.29600000000000004,0.109,0.0,0.8909999999999999,Positive
26303,26303,1.20919e+18,8.26e+17,"""We can be whatever the courage we have to see."" I see a great future 4everyone. NY needs to create that future. We cant just talk about it, we need to act now, to make a better tomorrow. #GreenNewDeal #CLCPA Thank you @AOC @mollycrabapple @NaomiAKlein",1,https://twitter.com/josephjsackman/status/1209190434347638786,2019-12-23 19:13:59+00:00,Mon Dec 23 19:13:59 +0000 2019,3,@AOC @mollycrabapple @NaomiAKlein,#GreenNewDeal #CLCPA,,https://youtu.be/d9uTH0iprVQ,#greennewdeal,"Florida, USA",We can be whatever the courage we have to see I see a great future 4everyone NY needs to create that future We cant just talk about it we need to act now to make a better tomorrow GreenNewDeal CLCPA Thank you AOC mollycrabapple NaomiAKlein,0.325,0.375,positive,0.93,0.28600000000000003,0.0,0.7140000000000001,Positive
26328,26328,1.20598e+18,319785911.0,Here at @AOC’s town hall to say YES to a #GreenNewDeal — our future depends on it ,33,https://twitter.com/SenGianaris/status/1205983718806032384,2019-12-14 22:51:39+00:00,Sat Dec 14 22:51:39 +0000 2019,312,@AOC,#GreenNewDeal,,,#greennewdeal,"Florida, USA",Here at AOC’s town hall to say YES to a GreenNewDeal — our future depends on it ,0.0,0.125,positive,0.5319,0.19699999999999998,0.0,0.8029999999999999,Positive
26339,26339,1.20393e+18,30505087.0,"“When you speak Truth to Power, Power fights back.” The entire Republican apparatus is coming after @AOC. If you support her effective efforts spearheading the #GreenNewDeal &amp; other activist endeavors, please contribute to her 2020 re-election campaign. w/@LoudenStudio",3,https://twitter.com/VinsonValega/status/1203925140486152192,2019-12-09 06:31:35+00:00,Mon Dec 09 06:31:35 +0000 2019,10,@AOC @LoudenStudio,#GreenNewDeal,,,#greennewdeal,"Florida, USA",“When you speak Truth to Power Power fights back” The entire Republican apparatus is coming after AOC If you support her effective efforts spearheading the GreenNewDeal amp other activist endeavors please contribute to her 2020 reelection campaign wLoudenStudio,0.11875,0.45,positive,0.7717,0.226,0.059000000000000004,0.716,Positive
26357,26357,1.2027e+18,188133381.0,@AOC and @BernieSanders agree and have the only #JobsForAll guarantee worked into the #GreenNewDeal and #MedicareForAll policies he's championed.,2,https://twitter.com/DSandraVyas/status/1202696029180743703,2019-12-05 21:07:33+00:00,Thu Dec 05 21:07:33 +0000 2019,8,@AOC @BernieSanders,#JobsForAll #GreenNewDeal #MedicareForAll,,,#greennewdeal,"Florida, USA",AOC and BernieSanders agree and have the only JobsForAll guarantee worked into the GreenNewDeal and MedicareForAll policies hes championed,0.0,1.0,positive,0.6908,0.295,0.0,0.705,Positive
26391,26391,1.1983e+18,422210889.0,“We’re not here to just decarbonize public housing. We’re here to inject justice into our communities.” -@AOC We need a #GreenNewDeal for public housing. ,6,https://twitter.com/x3Marcela_/status/1198300534958120960,2019-11-23 18:01:25+00:00,Sat Nov 23 18:01:25 +0000 2019,34,@AOC,#GreenNewDeal,,,#greennewdeal,"Florida, USA",“We’re not here to just decarbonize public housing We’re here to inject justice into our communities” AOC We need a GreenNewDeal for public housing ,0.0,0.06666666666666668,positive,0.5267,0.134,0.0,0.866,Positive
26393,26393,1.19815e+18,86438480.0,@SenSanders and @SenWarren should run as a Dream Team to rebuild the American Dream that @realDonaldTrump and @GOP has sold for 30 pieces of silver! #Medicare4All #education #GreenNewDeal are only possible with God. @AOC @NextGenAmerica @sunrisemvmt @IndivisibleTeam @BetteMidler,0,https://twitter.com/CharlesBullar/status/1198146651048820737,2019-11-23 07:49:56+00:00,Sat Nov 23 07:49:56 +0000 2019,0,@SenSanders @SenWarren @realDonaldTrump @GOP @AOC @NextGenAmerica @sunrisemvmt @IndivisibleTeam @BetteMidler,#Medicare4All #education #GreenNewDeal,,,#greennewdeal,"Florida, USA",SenSanders and SenWarren should run as a Dream Team to rebuild the American Dream that realDonaldTrump and GOP has sold for 30 pieces of silver Medicare4All education GreenNewDeal are only possible with God AOC NextGenAmerica sunrisemvmt IndivisibleTeam BetteMidler,0.0,0.6666666666666666,positive,0.6249,0.152,0.0,0.848,Positive
26394,26394,1.19803e+18,1.09e+18,Switched to Inspire Wind Energy and saved $30+ a month in Boston #GreenNewDeal pass it now! @AOC @BernieSanders,0,https://twitter.com/eligiblefailure/status/1198025497814478848,2019-11-22 23:48:31+00:00,Fri Nov 22 23:48:31 +0000 2019,0,@AOC @BernieSanders,#GreenNewDeal,,,#greennewdeal,"Florida, USA",Switched to Inspire Wind Energy and saved 30 a month in Boston GreenNewDeal pass it now AOC BernieSanders,0.0,0.0,positive,0.8225,0.381,0.0,0.619,Positive
26402,26402,1.19726e+18,86438480.0,#debate #tyt @SenWarren and @SenSanders announce you’re running together to save our Mother Earth and pass Common Sense Legislation #GreenNewDeal @AOC @Ilhan @itsJeffTiedrich @sunrisemvmt @NextGenAmerica @ClimateReality @MikeHudema,1,https://twitter.com/CharlesBullar/status/1197260428251930624,2019-11-20 21:08:24+00:00,Wed Nov 20 21:08:24 +0000 2019,0,@SenWarren @SenSanders @AOC @Ilhan @itsJeffTiedrich @sunrisemvmt @NextGenAmerica @ClimateReality @MikeHudema,#debate #tyt #GreenNewDeal,,,#greennewdeal,"Florida, USA",debate tyt SenWarren and SenSanders announce you’re running together to save our Mother Earth and pass Common Sense Legislation GreenNewDeal AOC Ilhan itsJeffTiedrich sunrisemvmt NextGenAmerica ClimateReality MikeHudema,-0.3,0.5,negative,0.4939,0.11,0.0,0.89,Positive
26419,26419,1.19618e+18,1.18e+18,"I had a wonderful time at @HudsonCCC organizing around the #ClimateCrisis with the @SierraClub and fellow progressive @Flora4Congress. When elected, we will work with @AOC to pass a #GreenNewDeal – at Hudson County Community College Library",4,https://twitter.com/Oseguera2020/status/1196176493455560705,2019-11-17 21:21:14+00:00,Sun Nov 17 21:21:14 +0000 2019,7,@HudsonCCC @SierraClub @Flora4Congress @AOC,#ClimateCrisis #GreenNewDeal,,,#greennewdeal,"Florida, USA",I had a wonderful time at HudsonCCC organizing around the ClimateCrisis with the SierraClub and fellow progressive Flora4Congress When elected we will work with AOC to pass a GreenNewDeal – at Hudson County Community College Library,1.0,1.0,positive,0.5719,0.107,0.0,0.893,Positive
26440,26440,1.19548e+18,1.14e+18,".@AOC &amp; @SenSanders released their Public Housing #GreenNewDeal Act to: Improve housing for millions of low-income residents Create 240,000 jobs Cut CO2 emissions as much as taking 1.2 million cars off the road Call ur Rep &amp; ask them to cosponsor: ",0,https://twitter.com/scountysunrise/status/1195480577606111233,2019-11-15 23:15:55+00:00,Fri Nov 15 23:15:55 +0000 2019,0,@AOC @SenSanders,#GreenNewDeal,,https://www.sunrisemovement.org/gnd-for-public-housing,#greennewdeal,"Florida, USA",AOC amp SenSanders released their Public Housing GreenNewDeal Act to Improve housing for millions of lowincome residents Create 240000 jobs Cut CO2 emissions as much as taking  million cars off the road Call ur Rep amp ask them to cosponsor ,0.1,0.13333333333333333,positive,0.4404,0.113,0.048,0.8390000000000001,Positive
26445,26445,1.19526e+18,422994725.0,But you don’t support @AOC and the #GreenNewDeal ... too bold? ,0,https://twitter.com/matanfarrisnyc/status/1195255882646523904,2019-11-15 08:23:03+00:00,Fri Nov 15 08:23:03 +0000 2019,0,@AOC,#GreenNewDeal,,,#greennewdeal,"Florida, USA",But you don’t support AOC and the GreenNewDeal  too bold ,0.3333333333333333,0.6666666666666666,positive,0.7876,0.465,0.0,0.535,Positive
26450,26450,1.19501e+18,4365927557.0,Representative Ocasio-Cortez (@AOC) introduced the #GreenNewDeal for Public Housing Act to establish a prosperous society that provides affordable and modern housing for all. ,1,https://twitter.com/Astro_journey/status/1195005465534574597,2019-11-14 15:47:59+00:00,Thu Nov 14 15:47:59 +0000 2019,0,@AOC,#GreenNewDeal,,https://ocasio-cortez.house.gov/gnd/public-housing,#greennewdeal,"Florida, USA",Representative OcasioCortez AOC introduced the GreenNewDeal for Public Housing Act to establish a prosperous society that provides affordable and modern housing for all ,0.1,0.18333333333333326,positive,0.4767,0.129,0.0,0.871,Positive
26451,26451,1.19497e+18,1123502101.0,Really excited for @SenSanders @AOC Plan for GND for public housing. Here’s my statement in support of the act. #HomesGuarantee #GreenNewDeal #housingisahumanright,3,https://twitter.com/PeteHarrisonNYC/status/1194968536545972224,2019-11-14 13:21:15+00:00,Thu Nov 14 13:21:15 +0000 2019,6,@SenSanders @AOC,#HomesGuarantee #GreenNewDeal #housingisahumanright,,https://link.medium.com/RXqH2pPRB1,#greennewdeal,"Florida, USA",Really excited for SenSanders AOC Plan for GND for public housing Here’s my statement in support of the act HomesGuarantee GreenNewDeal housingisahumanright,0.1875,0.4083333333333333,positive,0.659,0.212,0.0,0.7879999999999999,Positive
26452,26452,1.19496e+18,4365927557.0,"“The Green New Deal for Public Housing Act, would use seven grant programs to upgrade housing units into carbon-neutral communities with organic grocery stores, on-site child care and community gardens.” @AOC @BernieSanders #GreenNewDeal https://www.washingtonpost.com/business/2019/11/13/ocasio-cortez-sanders-pitch-green-new-deal-bill-public-housing/",0,https://twitter.com/Astro_journey/status/1194964685348573186,2019-11-14 13:05:57+00:00,Thu Nov 14 13:05:57 +0000 2019,1,@AOC @BernieSanders,#GreenNewDeal,,https://www.washingtonpost.com/business/2019/11/13/ocasio-cortez-sanders-pitch-green-new-deal-bill-public-housing/,#greennewdeal,"Florida, USA",“The Green New Deal for Public Housing Act would use seven grant programs to upgrade housing units into carbonneutral communities with organic grocery stores onsite child care and community gardens” AOC BernieSanders GreenNewDeal cortezsanderspitchgreennewdealbillpublichousing,-0.02121212121212122,0.2737373737373737,negative,0.6908,0.151,0.0,0.8490000000000001,Positive
26468,26468,1.19341e+18,4365927557.0,"""When it comes to a #GreenNewDeal people say, always, always with this question, 'How are you going to pay for it?' As though we're not paying for it now. As if 3,000 Americans didn't die in Puerto Rico in Hurricane Maria."" @AOC",2,https://twitter.com/Astro_journey/status/1193409295376961536,2019-11-10 06:05:23+00:00,Sun Nov 10 06:05:23 +0000 2019,0,@AOC,#GreenNewDeal,,,#greennewdeal,"Florida, USA",When it comes to a GreenNewDeal people say always always with this question How are you going to pay for it As though were not paying for it now As if 3000 Americans didnt die in Puerto Rico in Hurricane Maria AOC,0.0,0.0,positive,0.41100000000000003,0.07200000000000001,0.032,0.8959999999999999,Positive
26477,26477,1.19256e+18,3158387083.0,.@AlexandriaV2005 is shutting #NationSwellSummit down with her knowledge around #ClimateChange. Great to see the voices of young people who will be most affected represented in the @NationSwell conversation. Want to get involved? Follow @Earth_Uprising &amp; @AOC #GreenNewDeal ,9,https://twitter.com/MrAdrianDeLeon/status/1192562671427760128,2019-11-07 22:01:12+00:00,Thu Nov 07 22:01:12 +0000 2019,43,@AlexandriaV2005 @NationSwell @Earth_Uprising @AOC,#NationSwellSummit #ClimateChange #GreenNewDeal,,,#greennewdeal,"Florida, USA",AlexandriaV2005 is shutting NationSwellSummit down with her knowledge around ClimateChange Great to see the voices of young people who will be most affected represented in the NationSwell conversation Want to get involved Follow EarthUprising amp AOC GreenNewDeal ,0.3111111111111111,0.4847222222222223,positive,0.5434,0.131,0.046,0.823,Positive
